"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"91",30,750000,618750,2.5,-0.5,-16.6666666666667,2444.81056143476,-163.864397266196,-6.28151839000272,880131.802116512,-58991.1830158307,-6.28151839000273,261381.802116512,-58991.1830158307,-18.4132825654641
"92",30,750000,618750,2.625,-0.375,-12.5,2485.21266082385,-123.462297877103,-4.73275896122313,894676.557896586,-44446.427235757,-4.73275896122312,275926.557896586,-44446.427235757,-13.8733380460892
"93",30,750000,618750,2.75,-0.25,-8.33333333333333,2525.99230743031,-82.6826512706434,-3.16952677430603,909357.230674912,-29765.7544574316,-3.16952677430603,290607.230674912,-29765.7544574316,-9.2909689139787
"94",30,750000,618750,2.875,-0.125,-4.16666666666667,2567.14720190839,-41.5277567925641,-1.59190997153757,924172.99268702,-14949.9924453232,-1.59190997153758,305422.99268702,-14949.9924453232,-4.66643354437249
"95",30,750000,618750,3,0,0,2608.67495870095,0,0,939122.985132343,0,0,320372.985132343,0,0
"96",30,750000,618750,3.125,0.125,4.16666666666667,2650.57310824929,41.8981495483345,1.60610847313835,954206.318969744,15083.3338374004,1.60610847313836,335456.318969744,15083.3338374004,4.70805421723359
"97",30,750000,618750,3.25,0.25,8.33333333333333,2692.83909926035,84.1641405593932,3.22631764753492,969422.075733725,30299.0906013816,3.22631764753493,350672.075733725,30299.0906013816,9.45744242101603
"98",30,750000,618750,3.375,0.375,12.5,2735.47030103024,126.795342329286,4.86052667874064,984769.308370886,45646.323238543,4.86052667874064,366019.308370886,45646.323238543,14.2478690017159
"99",30,750000,618750,3.5,0.5,16.6666666666667,2778.46400581711,169.789047116154,6.50863176916084,1000247.04209416,61124.0569618153,6.50863176916084,381497.042094158,61124.0569618153,19.0790296930203
"100",30,8e+05,660000,2.5,-0.5,-16.6666666666667,2607.79793219707,-174.788690417276,-6.2815183900027,938807.255590947,-62923.9285502193,-6.28151839000271,278807.255590947,-62923.9285502193,-18.4132825654641
"101",30,8e+05,660000,2.625,-0.375,-12.5,2650.89350487877,-131.693117735577,-4.73275896122313,954321.661756358,-47409.5223848078,-4.73275896122315,294321.661756358,-47409.5223848078,-13.8733380460893
"102",30,8e+05,660000,2.75,-0.25,-8.33333333333333,2694.39179459233,-88.1948280220199,-3.16952677430604,969981.046053239,-31750.1380879272,-3.16952677430604,309981.046053239,-31750.1380879272,-9.29096891397876
"103",30,8e+05,660000,2.875,-0.125,-4.16666666666667,2738.29034870228,-44.2962739120685,-1.59190997153758,985784.525532821,-15946.6586083447,-1.59190997153758,325784.525532821,-15946.6586083447,-4.6664335443725
"104",30,8e+05,660000,3,0,0,2782.58662261435,0,0,1001731.18414117,0,0,341731.184141166,0,0
"105",30,8e+05,660000,3.125,0.125,4.16666666666667,2827.27798213257,44.6913595182232,1.60610847313834,1017820.07356773,16088.8894265603,1.60610847313834,357820.073567726,16088.8894265603,4.70805421723353
"106",30,8e+05,660000,3.25,0.25,8.33333333333333,2872.3617058777,89.7750832633524,3.22631764753491,1034050.21411597,32319.0299748068,3.22631764753491,374050.214115973,32319.0299748068,9.45744242101596
"107",30,8e+05,660000,3.375,0.375,12.5,2917.83498776559,135.248365151238,4.86052667874062,1050420.59559561,48689.4114544456,4.86052667874061,390420.595595612,48689.4114544456,14.2478690017158
"108",30,8e+05,660000,3.5,0.5,16.6666666666667,2963.69493953825,181.108316923897,6.50863176916083,1066930.17823377,65198.9940926029,6.50863176916082,406930.178233769,65198.9940926029,19.0790296930203
"109",30,9e+05,742500,2.5,-0.5,-16.6666666666667,2933.77267372171,-196.637276719435,-6.2815183900027,1056158.16253982,-70789.4196189966,-6.2815183900027,313658.162539815,-70789.4196189966,-18.413282565464
"110",30,9e+05,742500,2.625,-0.375,-12.5,2982.25519298862,-148.154757452524,-4.73275896122313,1073611.8694759,-53335.7126829086,-4.73275896122314,331111.869475903,-53335.7126829086,-13.8733380460892
